job_id,title,recruiter_id,industry,requirements,location,experience_level,salary_min,salary_max
c9bd3093-f3ad-465f-aa7f-7057ddba255c,Control and instrumentation engineer,8d2067d2-5cc1-4367-afed-9340b66a2cb5,Finance,Accounting|Excel|Teaching|Financial Analysis|Event Planning|Livestock,Morogoro,MID,14726829,18936542
b566f64a-3200-4bf4-9d83-de09afe1a438,Ergonomist,c832a6fc-ba23-45c8-a256-9353024c2351,Healthcare,Nursing|Lab Work|Public Health,Mbeya,MID,7220554,9306350
36ce7cbc-54fa-4b9e-83d6-dee73b5bfea0,Clinical biochemist,6566355a-b293-4682-bbc8-71c157280d7f,Healthcare,Patient Care|Public Health|Lab Work|Clinical Research|Teaching|Grid Management,Tanga,ENTRY,9255062,10500497
79405f8e-59d2-4a4a-9ae0-6155f5ce62ec,Civil Service administrator,03e33634-d9db-4718-9d7b-77bcba1da2f2,Construction,Site Management|Surveying|Civil Engineering,Kilimanjaro,MID,12562775,14052895
70cce908-a625-4181-ab8d-4d052e625852,Firefighter,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Route Planning|Logistics|Curriculum Design|Fleet Management,Kilimanjaro,MID,12161567,12915020
7d322f91-897d-448e-b64b-fad6d014edef,"Accountant, chartered",fc88a23d-71d1-4a72-ab49-83595a131b3a,Education,Curriculum Design|Counseling|Excel|Teaching,Tanga,SENIOR,8067429,12345001
75bfb6d0-f966-4949-9e49-eb0451ef792c,English as a second language teacher,54de95f9-6e3a-438c-9d25-20d4d03134d3,Healthcare,Nursing|Patient Care|eLearning|Lab Work|Renewables|Teaching,Morogoro,MID,11117001,14651659
5b74e874-7ef2-4148-abf1-af597633a663,Theatre manager,8b9b2373-fe87-42ab-9fef-e32d777f8688,Agriculture,Networking|Livestock|Agribusiness|Irrigation,Morogoro,MID,10635288,11629538
43c80b7b-96c1-4bce-888b-0f970303ec01,Lawyer,2ec248ab-3682-4af5-9751-94386caacad2,Energy,Electrical Engineering|Accounting|Energy Auditing|Maintenance|Grid Management,Moshi,MID,5130977,8049083
d2de13eb-947b-45e5-821c-afbf91be2728,Artist,9127bf7a-5546-4800-9c69-586279f9aff2,Finance,Accounting|Financial Analysis|Soil Science|Excel,Morogoro,MID,9338630,11299236
3baf663b-a8d4-42e9-a0ec-7c31670399c6,Translator,df8d2ff8-21ce-464b-9822-1523863fa1ee,Transport,Route Planning|Nursing|eLearning|Soil Science|Driving|Dispatch,Kilimanjaro,MID,9343722,12362451
a451ab2c-995c-46e2-82e1-95237f78129d,Catering manager,a5f3b3d7-294a-4b72-9b08-f61cb88b571b,Healthcare,Nursing|Lab Work|Public Health,Arusha,ENTRY,13088038,16636200
b407b3bc-4534-46db-920d-9c0ca6986217,Land/geomatics surveyor,3122ec9d-4032-49a8-9169-3c0129d811cf,Transport,Route Planning|Tour Guiding|Driving|Logistics|Fleet Management,Mwanza,ENTRY,5794676,10468094
c49a6068-1af8-4ee2-8762-90652095316c,Speech and language therapist,03e33634-d9db-4718-9d7b-77bcba1da2f2,Construction,Safety Compliance|Site Management|Surveying|Customer Service|Civil Engineering|Livestock,Kilimanjaro,MID,11316546,13509329
84197d06-b6e8-4327-8ee9-0c581b5e6b1a,Stage manager,2ec248ab-3682-4af5-9751-94386caacad2,Energy,Patient Care|Travel Planning|Electrical Engineering|Energy Auditing|Logistics|Grid Management,Moshi,MID,3767955,7923742
9d1d629b-17ab-4c8f-a855-ab2a65996e78,Cytogeneticist,dac75e69-d30a-40ad-af6a-b86eb179c74d,Tourism,Tour Guiding|Customer Service|Clinical Research|Counseling|Event Planning,Mwanza,MID,13393605,15321467
1e2fd487-7482-4204-b343-bc0273063505,Agricultural consultant,5f159f0e-a8c7-4c38-9e37-412ac3171a73,Education,Route Planning|eLearning|Dispatch|Counseling|Teaching|Fleet Management,Tanga,ENTRY,14322683,17987688
382d9e09-5daf-4382-bc6e-3833c7ac1f55,"Scientist, research (maths)",1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Python|SQL|Energy Auditing|Clinical Research|Renewables|Grid Management,Mwanza,ENTRY,5415459,9088265
364d80bd-442a-4fc9-9579-5163a7d8101c,Chartered public finance accountant,785f4fde-fa9e-42e3-8247-19a14196f367,Energy,Patient Care|Energy Auditing|Renewables|Maintenance|Logistics|Grid Management,Morogoro,ENTRY,12314587,14551155
88955613-0796-4575-887a-5d06f25b8773,"Producer, television/film/video",5f54a9ea-ebbd-488f-a28b-c62c60549c5f,Energy,Nursing|Electrical Engineering|Fleet Management|Maintenance|Linux|Grid Management,Mwanza,SENIOR,10793408,11345178
fa41a57c-0e13-4a36-9bd5-d16540b7ad97,Youth worker,4555d314-a979-4209-9f1e-fe1115327374,Energy,Tour Guiding|Hotel Management|Electrical Engineering|Energy Auditing|Maintenance,Mwanza,ENTRY,11580165,12711604
e3598c24-fa2a-4b0c-92ce-7f4813a33bea,Investment analyst,14c54684-7972-41c0-843a-d875ff497672,Construction,Surveying|Site Management|AutoCAD|Curriculum Design,Arusha,MID,4112830,7228018
4c033e6b-cd58-4b2f-8a33-fb9fc2405ff9,Environmental education officer,54de95f9-6e3a-438c-9d25-20d4d03134d3,Healthcare,Patient Care|Public Health|Lab Work|Clinical Research|AutoCAD|Fleet Management,Morogoro,ENTRY,13526727,15199757
2ed6cc8a-aaac-4923-a9d6-c0c3215b3fc8,Risk analyst,bf0881fd-7c22-496f-ae7a-7ab7a4c7bf6a,ICT,Accounting|Linux|Flutter|SQL,Zanzibar,SENIOR,12441922,15531631
489fe051-64af-405f-8754-051ed4f62735,"Designer, blown glass/stained glass",0911bdea-4d96-424d-b852-a0430c2ccad2,Transport,Driving|Route Planning|Dispatch,Dar es Salaam,ENTRY,13046642,16253042
8de17a03-955e-479d-8e0a-8a3443d19973,Company secretary,d0c52e26-b216-4a7b-9a3e-605b7c36aa4f,Finance,Accounting|Soil Science|Auditing|Excel,Dodoma,SENIOR,13706738,17782138
2e4d41d6-5b1a-412d-9bf4-00d8310a094f,Rural practice surveyor,5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,Accounting|Counseling|Teaching|Curriculum Design|AutoCAD|Grid Management,Kilimanjaro,ENTRY,14857868,17819164
8d28e049-e95e-4a55-87ae-8e0254405f6a,Teaching laboratory technician,0911bdea-4d96-424d-b852-a0430c2ccad2,Transport,Route Planning|Nursing|Dispatch|Driving|Auditing|Curriculum Design,Dar es Salaam,ENTRY,7545149,8261900
aa2b0c68-29bb-477a-af9b-a50c670a8468,Location manager,5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,Curriculum Design|Special Needs|Teaching,Kilimanjaro,SENIOR,11649326,15192629
35070987-c91f-448b-ae45-5fe7859594b5,Herpetologist,1ad2b0c7-c86e-48a0-8402-5b5cffe19bd5,Agriculture,Irrigation|Accounting|Agribusiness|Linux|Crop Science,Arusha,SENIOR,11976369,13822657
c54ad90e-6b84-4054-aa06-59f8d615e415,Financial manager,6fbfb1c7-2e08-463e-aebd-d7aff6a982d7,Education,eLearning|Agribusiness|Special Needs|Counseling,Morogoro,ENTRY,9456499,14094951
fb9e367a-c243-4802-a5d9-560b544500d0,"Sound technician, broadcasting/film/video",dac75e69-d30a-40ad-af6a-b86eb179c74d,Tourism,Civil Engineering|Travel Planning|Customer Service|Tour Guiding,Mwanza,ENTRY,13093197,17205408
deca7f91-273c-4e06-aeb5-03bdd5ce50bc,"Merchandiser, retail",8b9b2373-fe87-42ab-9fef-e32d777f8688,Agriculture,Safety Compliance|Nursing|Irrigation|SQL|Agribusiness|Crop Science,Morogoro,MID,9394067,12516882
2029e505-0326-45ba-b638-de317f721048,Chartered management accountant,8f61b7f8-508b-43d4-b4cf-ae05ed6c2dcd,Finance,Accounting|Flutter|Auditing|Excel,Mbeya,MID,8679511,10096451
7d1e01ae-c8c9-4849-9aaf-b0326e02b1d4,Community arts worker,5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,Special Needs|Counseling|Teaching|Cloud|Fleet Management,Kilimanjaro,ENTRY,8108062,10990679
4e092344-dfee-4f00-9f75-91d45425ed83,Musician,5bfc6877-2057-4f41-aa29-91380b903e62,ICT,Networking|Django|SQL|Linux|Livestock|Android,Arusha,ENTRY,13092435,17932639
af28d834-44f7-4604-8ac6-8a8606ccc3db,Warehouse manager,7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Site Management|Excel|Civil Engineering|AutoCAD|Crop Science,Moshi,ENTRY,4571529,6057336
368e0ef1-f453-4913-b8de-4fa80ded427c,Private music teacher,cb163982-3ecc-4953-9357-91af843b2dad,Construction,Site Management|Travel Planning|Irrigation|Surveying|React|Civil Engineering,Mwanza,MID,10179175,11305523
d3e53d66-79db-4883-bc50-8a2ae737645e,Tourist information centre manager,1515a8a8-522d-4e36-9ca9-e56a4f8dbe4e,Tourism,Travel Planning|Event Planning|Tour Guiding,Moshi,ENTRY,3652523,8241009
3552aea0-14fa-4e98-81f3-99856f68889b,Hotel manager,8f61b7f8-508b-43d4-b4cf-ae05ed6c2dcd,Finance,Python|Accounting|Excel|Dispatch|Counseling|Financial Analysis,Mbeya,MID,13568436,14146524
3a751f3a-d5b2-4fa1-8409-425a4c10f1fc,Chemical engineer,80143d38-70d1-400a-9e3d-18e8913e5977,Healthcare,Public Health|Electrical Engineering|Lab Work|Clinical Research|Logistics,Tanga,ENTRY,12992912,16545095
bf03c055-4974-46a0-82b6-94baf22a7a72,Minerals surveyor,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Safety Compliance|Route Planning|Site Management|Electrical Engineering|Driving|Logistics,Kilimanjaro,SENIOR,3573354,7723770
05fb8895-2115-47cf-853c-09599ec452dd,Information systems manager,c832a6fc-ba23-45c8-a256-9353024c2351,Healthcare,Nursing|Civil Engineering|Lab Work|Public Health,Mbeya,ENTRY,10285150,13126117
367eba25-8a4a-4af5-ac30-eb10ecac1a14,Barista,0fb01de0-a6ce-4ba3-9231-5c1f9e091875,Energy,Renewables|Energy Auditing|Grid Management,Moshi,ENTRY,3790567,4826946
1d485c07-ba5e-4443-a1e9-cf4afa751533,Metallurgist,4555d314-a979-4209-9f1e-fe1115327374,Energy,Accounting|Electrical Engineering|Energy Auditing|Maintenance,Mwanza,ENTRY,6342776,10983016
c23f3d23-97b2-4c95-8c2d-430a36fe5197,Proofreader,810f53ff-1fe2-4f98-b708-303f24f11fae,Tourism,Networking|Travel Planning|Tour Guiding|Accounting|Event Planning,Mwanza,ENTRY,12751256,14477526
a6e52f54-9b9e-4f66-9ea0-f66a9923338d,Sub,3f1b037a-488d-49c3-8e8c-733c5b61a71d,Education,Special Needs|Travel Planning|Renewables|Counseling|Curriculum Design|Livestock,Dar es Salaam,ENTRY,4036476,6967354
408e7bed-fd7f-4dfc-936c-73123d6cd6d3,Aeronautical engineer,4b666496-c479-4dd7-835a-752902fc625b,Healthcare,Patient Care|Nursing|Lab Work|Public Health,Tanga,SENIOR,4070101,5561953
bc59b3a6-eae4-406e-8e60-fe2306fd9eaf,"Surveyor, quantity",3122ec9d-4032-49a8-9169-3c0129d811cf,Transport,Route Planning|Logistics|Fleet Management,Mwanza,ENTRY,14289757,16665393
8ff821c5-cb31-4135-b04e-dab57c235899,"Psychologist, clinical",18b234ac-c031-4e00-94e0-c8c4865d3250,Finance,Tax|Auditing|Excel,Kilimanjaro,ENTRY,4958897,7453351
fb657fd1-aee1-45da-89da-e0ec60322f37,Soil scientist,1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Electrical Engineering|Customer Service|Energy Auditing|AutoCAD|Grid Management,Mwanza,MID,7744490,9737512
a156dbd8-d4e5-4fd9-a980-436dec47a168,"Accountant, chartered certified",84de95c3-ce38-491b-8744-0e62040bd430,Finance,Tax|Financial Analysis|Excel,Tanga,ENTRY,5277904,7223534
2b3146ab-40f3-45b2-8ad2-bc7e285dbdd8,Occupational hygienist,662cee6b-c43f-4bc6-a2a8-3eef7a9283f6,Healthcare,Clinical Research|Lab Work|Patient Care,Dar es Salaam,SENIOR,9528351,12359324
aaeccdd7-c71b-42f5-8516-45d9e31840a9,"Engineer, technical sales",1515a8a8-522d-4e36-9ca9-e56a4f8dbe4e,Tourism,Patient Care|Travel Planning|Tour Guiding|Hotel Management|Dispatch,Moshi,MID,14175051,16386700
ce109fd1-e325-43da-875e-d874440a1074,Call centre manager,fc88a23d-71d1-4a72-ab49-83595a131b3a,Education,Curriculum Design|Patient Care|Special Needs|Teaching,Tanga,MID,8266053,12456887
00957218-d226-41f0-a63f-0ec297d3817f,Arts development officer,5bd64a20-14f7-495b-a4c1-bbb072e7bed9,Energy,Renewables|Energy Auditing|Maintenance,Morogoro,ENTRY,6933320,9644376
f12c7614-e10f-48e5-abef-504ff0029e41,Garment/textile technologist,f40d1917-9ca2-4eee-bdad-5083c4ea9924,Education,Special Needs|Customer Service|Energy Auditing|Counseling|Curriculum Design,Morogoro,SENIOR,13740599,16350712
d357a351-4a8d-4b5c-a9fb-484d54cfe145,"Surveyor, building",4b3fdb38-d33d-4a9a-ab34-8f1f3d5b4f4b,Construction,Safety Compliance|Tour Guiding|Surveying|Driving|Civil Engineering|Livestock,Dodoma,ENTRY,6864926,8934689
0f418f0b-945a-4680-b3c6-365df358ffc2,Jewellery designer,d6abfc94-1ea1-42b6-8b85-3e42fd93cda3,Transport,Route Planning|Accounting|Driving|Curriculum Design|Logistics,Mwanza,SENIOR,7152199,9033965
f9c371aa-6147-4449-b09c-b54a0ac1a1a9,Television camera operator,bf0881fd-7c22-496f-ae7a-7ab7a4c7bf6a,ICT,React|Teaching|Django|Android,Zanzibar,MID,14113563,16889098
3a081b00-311e-4594-8ef4-5d4a0399bf95,Music tutor,df8d2ff8-21ce-464b-9822-1523863fa1ee,Transport,Safety Compliance|Dispatch|Agribusiness|Logistics|Fleet Management,Kilimanjaro,ENTRY,7886817,9659901
265e8d73-4db1-460b-9997-d3aed9609aa7,Structural engineer,6fbfb1c7-2e08-463e-aebd-d7aff6a982d7,Education,Special Needs|eLearning|Teaching|Linux|AutoCAD,Morogoro,ENTRY,6137333,9154750
79537da6-1f27-411a-ab81-ec8ace64c969,Medical technical officer,df8d2ff8-21ce-464b-9822-1523863fa1ee,Transport,Driving|Route Planning|Maintenance|Fleet Management,Kilimanjaro,MID,8231588,9122657
cf6fd5df-d574-4d96-aff2-f0fa6fa875f4,Research scientist (physical sciences),688f9cd0-f735-4045-a725-b5ed5d6dfd21,Education,Special Needs|Counseling|Teaching,Arusha,SENIOR,4793857,6480749
84483896-151f-4056-9a10-58addc5bc410,"Education officer, community",f7e79796-a8a2-49c5-985f-edd45eb03719,Education,Networking|eLearning|React|Dispatch|Teaching|Curriculum Design,Dodoma,ENTRY,13598322,14675346
d2154e39-ecb2-45b8-adaa-75f80b3611ec,Estate agent,42c8f869-a450-47e5-9bb3-efb89635903f,Finance,Tax|Financial Analysis|Excel,Zanzibar,SENIOR,3443168,8305124
03c03fd8-0f48-4da5-ae93-8d6c6464a9d5,Art therapist,4555d314-a979-4209-9f1e-fe1115327374,Energy,Electrical Engineering|Renewables|Energy Auditing|Curriculum Design,Mwanza,SENIOR,3544337,4673505
391909e5-5c2c-48ae-b81c-9aae11f65816,"Lecturer, further education",84de95c3-ce38-491b-8744-0e62040bd430,Finance,Accounting|Energy Auditing|Excel|Auditing|Event Planning,Tanga,ENTRY,8772985,11980391
c6cdc084-8b8b-40ba-ad4e-d0c25169bf29,"Engineer, drilling",68fe134e-ee95-4d6c-af6c-b5f56e22392c,ICT,Flutter|Travel Planning|Django|Android,Dar es Salaam,MID,6996531,9966602
9d763af7-cdaa-4d84-960c-3edbdd16bc22,Musician,18b234ac-c031-4e00-94e0-c8c4865d3250,Finance,Accounting|Auditing|Excel,Kilimanjaro,MID,6498302,10466492
6fbc3d12-4ebc-42c2-a7c3-f226c492d145,Dentist,ba1c103e-ae78-475e-b98e-4628f2cd99bb,ICT,Python|Hotel Management|SQL|Renewables|Django,Morogoro,ENTRY,7234516,10569273
f6322dfa-fe1e-4c85-9844-933e8db8477c,"Engineer, agricultural",5f54a9ea-ebbd-488f-a28b-c62c60549c5f,Energy,Grid Management|Renewables|Maintenance,Mwanza,MID,6359330,10408772
8b04e113-dfeb-4e24-ac5e-a51f685bf4db,"Runner, broadcasting/film/video",bf0881fd-7c22-496f-ae7a-7ab7a4c7bf6a,ICT,Tax|Public Health|React|Cloud|Event Planning|Android,Zanzibar,MID,4201316,9040891
db63604a-c305-49c8-a36a-598524436831,Community arts worker,0e10baea-b67f-4b55-8650-e95c344afbb6,Tourism,Tour Guiding|Hotel Management|eLearning|Soil Science|Financial Analysis|Event Planning,Mbeya,MID,8142516,11703705
1e7f7ce1-3c4e-4823-bfba-188d1ff52efc,"Engineer, mining",92476997-1b7a-4264-bbd7-d55603f7a1fd,Agriculture,Irrigation|Flutter|Soil Science|Agribusiness|Linux|Grid Management,Dodoma,MID,12009360,12979640
fe5865d7-6cef-4383-8e8a-ee2cd04e4166,Personal assistant,278e3ae5-b473-4a81-9502-63fc4a205b5e,Agriculture,Irrigation|Soil Science|Dispatch|Livestock|Fleet Management,Zanzibar,MID,10779497,14900676
7d4eee83-a14b-4b86-ba54-9640d9268098,Facilities manager,f7e79796-a8a2-49c5-985f-edd45eb03719,Education,Special Needs|Auditing|Counseling|Teaching,Dodoma,MID,4476771,6858822
afd9bbf5-8f78-403e-b6e4-d15fee12202b,Fashion designer,6faab0d9-d9a2-433e-951e-8c2adddb57d2,ICT,Networking|Safety Compliance|SQL|Maintenance|AutoCAD|Android,Mbeya,ENTRY,4243307,9211481
8734765a-cc6a-440a-b55d-c7c7ddd16b5c,"Surveyor, mining",a5f3b3d7-294a-4b72-9b08-f61cb88b571b,Healthcare,Patient Care|Nursing|Public Health|SQL|Linux,Arusha,MID,14435252,18951203
7ad27794-9914-4c58-91c3-14ee182f1481,Sales promotion account executive,e18f92a0-b462-4ebc-828e-2b60d1443937,Finance,Tax|Accounting|Livestock|Financial Analysis|Curriculum Design,Mwanza,ENTRY,3876291,5653387
79797610-192e-4b8d-91ad-88dcd7b69f66,"Conservator, furniture",7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Safety Compliance|Route Planning|Site Management|AutoCAD,Moshi,ENTRY,5016621,8245147
9fbcc70c-59d2-400b-98f2-c434b587bb86,Manufacturing engineer,68fe134e-ee95-4d6c-af6c-b5f56e22392c,ICT,Networking|Route Planning|SQL|Driving|Clinical Research|Cloud,Dar es Salaam,SENIOR,3808750,6704125
21904cca-8a23-4791-815b-585a755b5b74,Photographer,b7333df4-453b-43e7-994a-4bb4d0475cf4,Construction,Safety Compliance|Site Management|Public Health|Customer Service|Civil Engineering,Mbeya,ENTRY,10934335,12705121
72718797-11f5-4fce-9d9f-f77cf7538423,Cartographer,ac0b8d36-c8bd-4c7f-ac4e-23602819990c,Agriculture,Route Planning|Agribusiness|Event Planning|Livestock|Crop Science,Kilimanjaro,ENTRY,13926052,15731951
3d7fb19f-1c7f-459c-9f5c-62c3a2ca18a2,Network engineer,14c54684-7972-41c0-843a-d875ff497672,Construction,Safety Compliance|Site Management|Civil Engineering|Fleet Management,Arusha,ENTRY,10408653,14418489
4fb59ea2-f7a5-4fb7-80bd-438c9484357b,"Nurse, children's",f7e79796-a8a2-49c5-985f-edd45eb03719,Education,Patient Care|Special Needs|Teaching|Curriculum Design|AutoCAD|Livestock,Dodoma,SENIOR,12765195,14025253
546f2aca-7878-4711-ac89-e37120e81cac,"Designer, multimedia",7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Safety Compliance|Site Management|Civil Engineering,Moshi,MID,4553502,9500676
62005863-6f62-4906-b3e4-8b24afee1989,"Psychologist, prison and probation services",688f9cd0-f735-4045-a725-b5ed5d6dfd21,Education,eLearning|Special Needs|Fleet Management|Teaching,Arusha,ENTRY,10320048,13859053
bc7714b9-d8a9-404f-b7af-e1d031f84d2c,Teaching laboratory technician,56f04e2f-8346-486f-b150-65117682d795,Education,Agribusiness|Curriculum Design|Counseling|Teaching,Dodoma,ENTRY,11289500,13930413
ed0a10da-265f-4f95-ba88-3eb3a2e25dd7,Analytical chemist,c26fad26-5b1b-4f67-ad35-74bd8a0e9946,Finance,Financial Analysis|Livestock|Auditing|Accounting,Dar es Salaam,SENIOR,11264305,13707076
14ed5c1c-08e4-4f5a-ba50-d96129af28d9,Higher education careers adviser,03e33634-d9db-4718-9d7b-77bcba1da2f2,Construction,Patient Care|Site Management|Travel Planning|Surveying|Logistics|AutoCAD,Kilimanjaro,ENTRY,6823900,11497258
70787298-ca92-4ad4-be66-2281b623b6fd,"Loss adjuster, chartered",5f54a9ea-ebbd-488f-a28b-c62c60549c5f,Energy,Electrical Engineering|Renewables|Auditing|Maintenance,Mwanza,ENTRY,5891239,7686741
42ebc59f-9f07-4e72-9e93-2c9ef427c0bf,"Programme researcher, broadcasting/film/video",5f54a9ea-ebbd-488f-a28b-c62c60549c5f,Energy,Nursing|Electrical Engineering|Energy Auditing|Customer Service|Clinical Research|Maintenance,Mwanza,ENTRY,14258473,18883789
f5aecec1-becb-4a48-a7a4-236e8f62c4ac,Clinical psychologist,8d2067d2-5cc1-4367-afed-9340b66a2cb5,Finance,Nursing|Accounting|Excel|Auditing|Android,Morogoro,MID,12494207,13006190
0e6cc3a6-2cc0-4bd6-a815-6913e73dc7d4,Herpetologist,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Safety Compliance|Surveying|Dispatch|Driving|Renewables|Logistics,Kilimanjaro,ENTRY,13799314,16532859
35e3b21b-d438-4243-a01d-fe4f6f0403c2,Art gallery manager,c58b87c4-cbee-4be4-a3d6-0755728f3a69,Tourism,Nursing|Irrigation|Tour Guiding|Hotel Management|Customer Service,Mbeya,MID,9131665,11327722
3ed6ee3d-7840-44fe-8677-ba1e5e1b0214,"Development worker, international aid",5bd64a20-14f7-495b-a4c1-bbb072e7bed9,Energy,Electrical Engineering|Flutter|Auditing|Maintenance|Grid Management,Morogoro,MID,14884872,18124258
8901e007-367a-4bf7-ad66-101e433e4514,Conference centre manager,e848bb32-c11b-4cac-9f35-135e418a509d,Construction,Safety Compliance|Cloud|Site Management|Surveying,Arusha,ENTRY,13539750,17492040
9194c921-93a5-4452-9d7e-ed31895e575c,Psychiatric nurse,d81fb6c1-7a01-4ffc-b79d-cee5489c3e23,Energy,Route Planning|Electrical Engineering|Energy Auditing|Driving|Maintenance|Logistics,Mwanza,SENIOR,5002795,6681163
6b2a2e30-3b06-4a87-9ced-39cf023e605e,Agricultural consultant,6faab0d9-d9a2-433e-951e-8c2adddb57d2,ICT,Linux|Python|Maintenance|SQL,Mbeya,ENTRY,10159894,10742492
10055135-c1c3-46bb-bdb0-05ce130cd1b6,"Biochemist, clinical",d1157b2d-af8b-431b-bacb-bcf733c5e8ff,Construction,Safety Compliance|Civil Engineering|AutoCAD,Dar es Salaam,SENIOR,9637734,13119801
92cdf6e9-7eb1-461a-a406-005917104561,Clinical biochemist,5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,Site Management|eLearning|Counseling|Curriculum Design|Cloud|AutoCAD,Kilimanjaro,ENTRY,9042830,12151929
78cb5200-18c7-4795-a69b-5f4f3a80cc0b,"Teacher, English as a foreign language",f4925905-a04b-44a5-858c-921074310b89,Agriculture,Soil Science|Fleet Management|Agribusiness|Irrigation,Arusha,ENTRY,8464218,12627911
2ca5a541-6f3d-4d8d-a47e-9f5f82737f3a,Ceramics designer,e2ede0e4-f67e-42bc-a36c-be2a4c03d6e9,Education,Special Needs|eLearning|Accounting|Counseling|Curriculum Design,Dodoma,SENIOR,12794702,14964113
f4dc6211-0089-4bf5-b28f-428f2a34b09d,Maintenance engineer,7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Networking|Site Management|Civil Engineering|AutoCAD|Crop Science,Moshi,MID,5654095,10248816
89a55bf1-84a0-4f41-817b-78ff50cb0f1d,Management consultant,8d2067d2-5cc1-4367-afed-9340b66a2cb5,Finance,Tax|Agribusiness|Auditing|Financial Analysis|Civil Engineering|Fleet Management,Morogoro,ENTRY,11469630,13643670
875db04d-cbe9-440e-99de-134e4bb1911c,Press photographer,3f1b037a-488d-49c3-8e8c-733c5b61a71d,Education,Networking|Special Needs|Accounting|Counseling|Curriculum Design,Dar es Salaam,ENTRY,9300269,13952120
a2fc344c-fd75-409d-8060-957b3c65ecf8,Systems developer,fc88a23d-71d1-4a72-ab49-83595a131b3a,Education,eLearning|Curriculum Design|Special Needs,Tanga,MID,6227105,8122069
8ab87ca2-c4f2-4408-a04f-dbbef991be3e,Holiday representative,2ec248ab-3682-4af5-9751-94386caacad2,Energy,Renewables|Maintenance|Grid Management,Moshi,ENTRY,14320001,17358724
