job_id,seeker_id,job_skills,seeker_skills,job_experience_level,seeker_experience_years,job_location,seeker_location,job_salary_min,seeker_salary_expectation,selected
0eb8e731-0111-470e-a135-943869034d91,59efc4bf-f3a2-4765-8440-ab091cd55908,Route Planning|Driving|Fleet Management,Site Management|AutoCAD|Civil Engineering,ENTRY,4,Tanga,Mwanza,11968427,7049388,0
0eb8e731-0111-470e-a135-943869034d91,7cad0a88-29eb-4d2a-a8f7-40b5d8d76ddd,Route Planning|Driving|Fleet Management,Travel Planning|Hotel Management|Customer Service|React,ENTRY,9,Tanga,Kilimanjaro,11968427,11983920,0
e1fd911f-997e-4068-b100-ede281b15797,df9bafd3-d55b-408a-a242-28f4aeb29cd4,Lab Work|Public Health|Nursing|Renewables,Electrical Engineering|Energy Auditing|Grid Management|Maintenance|Lab Work,SENIOR,13,Zanzibar,Mbeya,8976031,8388914,0
e1fd911f-997e-4068-b100-ede281b15797,31b2178f-4bbb-4f3a-bcd5-0d89085bece5,Lab Work|Public Health|Nursing|Renewables,Auditing|Excel|Financial Analysis|Patient Care|Electrical Engineering,SENIOR,8,Zanzibar,Dodoma,8976031,12901368,0
e1fd911f-997e-4068-b100-ede281b15797,b5272af7-cce9-4cb7-ab60-d98c58036181,Lab Work|Public Health|Nursing|Renewables,Nursing|Public Health|Clinical Research|SQL,SENIOR,2,Zanzibar,Mbeya,8976031,6864478,0
e1fd911f-997e-4068-b100-ede281b15797,b6a89d30-9e32-45f2-ab9e-114daed4c818,Lab Work|Public Health|Nursing|Renewables,Grid Management|Electrical Engineering|Renewables|Tour Guiding,SENIOR,9,Zanzibar,Arusha,8976031,11169343,0
e1fd911f-997e-4068-b100-ede281b15797,aa5d7424-f518-4f7e-9726-db41723087eb,Lab Work|Public Health|Nursing|Renewables,Electrical Engineering|Maintenance|Renewables,SENIOR,7,Zanzibar,Moshi,8976031,14876399,0
4784b174-d794-4308-9ca7-d0a52c51c983,a8ed06d2-981c-4d27-8386-6774b681ceaf,Fleet Management|Route Planning|Logistics,Customer Service|Tour Guiding|Event Planning|Cloud|Customer Service,ENTRY,9,Dar es Salaam,Morogoro,7340374,11351985,0
4784b174-d794-4308-9ca7-d0a52c51c983,671959cf-c7dc-4c7a-8a3b-ad6282e53061,Fleet Management|Route Planning|Logistics,AutoCAD|Safety Compliance|Surveying,ENTRY,12,Dar es Salaam,Kilimanjaro,7340374,16716439,0
4784b174-d794-4308-9ca7-d0a52c51c983,2a3af289-5813-461e-a5c3-a948cd5231a4,Fleet Management|Route Planning|Logistics,Teaching|eLearning|Curriculum Design|Tour Guiding|Networking,ENTRY,9,Dar es Salaam,Mbeya,7340374,8924751,0
4784b174-d794-4308-9ca7-d0a52c51c983,894b39d0-561f-495f-aded-27a09856f01f,Fleet Management|Route Planning|Logistics,Financial Analysis|Auditing|Tax,ENTRY,15,Dar es Salaam,Arusha,7340374,14481121,0
4784b174-d794-4308-9ca7-d0a52c51c983,b8a79565-4534-46c4-84f3-86cbeb6de966,Fleet Management|Route Planning|Logistics,Maintenance|Renewables|Electrical Engineering,ENTRY,8,Dar es Salaam,Arusha,7340374,15257541,0
4784b174-d794-4308-9ca7-d0a52c51c983,ffdfc529-3200-4e85-87e6-2fa5bff96a38,Fleet Management|Route Planning|Logistics,Hotel Management|Travel Planning|Customer Service,ENTRY,14,Dar es Salaam,Zanzibar,7340374,7893110,0
4784b174-d794-4308-9ca7-d0a52c51c983,485e64c0-0b7a-4bed-b6d6-aaa213f0b560,Fleet Management|Route Planning|Logistics,Counseling|eLearning|Curriculum Design|Curriculum Design|AutoCAD,ENTRY,14,Dar es Salaam,Zanzibar,7340374,6488349,0
2ce54972-24fa-4e8e-9c23-29596ad8a25e,af989491-2d8e-4e11-99f3-3d4a5c8974bd,Renewables|Maintenance|Energy Auditing,SQL|Android|React|Logistics,ENTRY,1,Dodoma,Tanga,9413046,10344812,0
2ce54972-24fa-4e8e-9c23-29596ad8a25e,591c03f1-2688-4edd-be3c-dbb1ebc63dbe,Renewables|Maintenance|Energy Auditing,eLearning|Special Needs|Teaching|Dispatch|Fleet Management,ENTRY,7,Dodoma,Mbeya,9413046,12664927,0
2ce54972-24fa-4e8e-9c23-29596ad8a25e,fdf323ff-e4c0-4ed1-b5bc-a854a5f4442c,Renewables|Maintenance|Energy Auditing,Counseling|Teaching|eLearning|Surveying,ENTRY,13,Dodoma,Mbeya,9413046,3368754,0
2ce54972-24fa-4e8e-9c23-29596ad8a25e,28cc966f-3f68-4cf1-9879-f43a3dc98001,Renewables|Maintenance|Energy Auditing,Soil Science|Agribusiness|Crop Science,ENTRY,7,Dodoma,Mwanza,9413046,5829316,0
2ce54972-24fa-4e8e-9c23-29596ad8a25e,496b1239-992d-4c6e-8169-d2b4e332d6be,Renewables|Maintenance|Energy Auditing,Driving|Fleet Management|Dispatch|Site Management,ENTRY,11,Dodoma,Moshi,9413046,13675604,0
2ce54972-24fa-4e8e-9c23-29596ad8a25e,18a2ae81-8ec6-4d25-8739-82010be1b230,Renewables|Maintenance|Energy Auditing,Hotel Management|Tour Guiding|Travel Planning,ENTRY,7,Dodoma,Morogoro,9413046,8722849,0
f02f900f-3451-4c1f-b29e-524a8ca7ef24,574d2137-2609-4113-aa32-ec81f351ba02,Clinical Research|Patient Care|Public Health,Special Needs|Curriculum Design|eLearning,MID,4,Zanzibar,Dar es Salaam,3764619,6077247,0
f02f900f-3451-4c1f-b29e-524a8ca7ef24,487e8063-eec2-43f4-88a9-114a176878c4,Clinical Research|Patient Care|Public Health,Nursing|Public Health|Lab Work,MID,1,Zanzibar,Zanzibar,3764619,14319904,0
f02f900f-3451-4c1f-b29e-524a8ca7ef24,8bb44c70-8188-4d56-953c-2080195ecec1,Clinical Research|Patient Care|Public Health,Driving|Logistics|Fleet Management|Cloud,MID,15,Zanzibar,Morogoro,3764619,15364353,0
f02f900f-3451-4c1f-b29e-524a8ca7ef24,9ff8965e-c918-41dd-8203-457866551db1,Clinical Research|Patient Care|Public Health,Hotel Management|Tour Guiding|Customer Service|Customer Service|Counseling,MID,13,Zanzibar,Morogoro,3764619,17698669,0
48404ce6-2a37-43d7-b2e2-8a5e20847699,b1ce60d8-4b1b-4b51-9f0f-008b9d05e2a5,Fleet Management|Driving|Logistics|Financial Analysis|Electrical Engineering,Site Management|Safety Compliance|Civil Engineering|Public Health,SENIOR,3,Kilimanjaro,Kilimanjaro,12679549,8060552,0
48404ce6-2a37-43d7-b2e2-8a5e20847699,cc9ecaf8-6093-4271-b6d7-f5ac43903be0,Fleet Management|Driving|Logistics|Financial Analysis|Electrical Engineering,Patient Care|Public Health|Lab Work|Safety Compliance,SENIOR,15,Kilimanjaro,Zanzibar,12679549,7189760,0
48404ce6-2a37-43d7-b2e2-8a5e20847699,c8c4c117-ac4b-46e0-9d4d-bbd61c1fff50,Fleet Management|Driving|Logistics|Financial Analysis|Electrical Engineering,React|Android|Django,SENIOR,3,Kilimanjaro,Kilimanjaro,12679549,17728487,0
48404ce6-2a37-43d7-b2e2-8a5e20847699,7a0f0335-b884-474a-9069-ed84d9b7ad9e,Fleet Management|Driving|Logistics|Financial Analysis|Electrical Engineering,eLearning|Counseling|Curriculum Design,SENIOR,4,Kilimanjaro,Mbeya,12679549,15594184,0
4df9a466-8a4b-4d25-a8c2-8cd55dffd3f0,552c1a7a-3963-491d-b0b5-65c85e6afcb8,Event Planning|Travel Planning|Hotel Management,Energy Auditing|Electrical Engineering|Maintenance|Clinical Research|Tour Guiding,ENTRY,14,Moshi,Moshi,4168812,11493779,0
4df9a466-8a4b-4d25-a8c2-8cd55dffd3f0,7b4c9163-940a-4118-b86c-98d413198b24,Event Planning|Travel Planning|Hotel Management,SQL|Python|Flutter|Civil Engineering|Accounting,ENTRY,15,Moshi,Mbeya,4168812,3705059,0
4df9a466-8a4b-4d25-a8c2-8cd55dffd3f0,7756c8bf-f972-4419-aaca-9947e5d32b3d,Event Planning|Travel Planning|Hotel Management,Civil Engineering|Site Management|Safety Compliance|Auditing,ENTRY,5,Moshi,Mbeya,4168812,12628722,0
4df9a466-8a4b-4d25-a8c2-8cd55dffd3f0,1c640c76-2a8d-48f4-83a1-fdc73ad22109,Event Planning|Travel Planning|Hotel Management,Python|Cloud|SQL,ENTRY,3,Moshi,Dodoma,4168812,12963681,0
4df9a466-8a4b-4d25-a8c2-8cd55dffd3f0,3b82a16f-410a-4145-8995-86dee9c1cc4e,Event Planning|Travel Planning|Hotel Management,Grid Management|Maintenance|Energy Auditing,ENTRY,15,Moshi,Dodoma,4168812,16189280,0
4df9a466-8a4b-4d25-a8c2-8cd55dffd3f0,2327f818-adbf-4528-88ff-04c45998aa16,Event Planning|Travel Planning|Hotel Management,Linux|Android|Python|Site Management|Counseling,ENTRY,11,Moshi,Mwanza,4168812,17988592,0
2609abad-1422-434c-a758-6f15aed33a0d,ba883e0c-ca12-4888-a406-48e70dc7aaa1,Special Needs|eLearning|Curriculum Design|Special Needs,Teaching|Curriculum Design|Special Needs|Route Planning|SQL,ENTRY,9,Kilimanjaro,Tanga,3830256,13147393,0
2609abad-1422-434c-a758-6f15aed33a0d,727a58b5-e36e-4c58-8993-bccb73e6c14d,Special Needs|eLearning|Curriculum Design|Special Needs,Financial Analysis|Accounting|Excel|Auditing,ENTRY,5,Kilimanjaro,Mbeya,3830256,10654634,0
2609abad-1422-434c-a758-6f15aed33a0d,f19a0042-81da-4910-bb19-c9fdd01367db,Special Needs|eLearning|Curriculum Design|Special Needs,Linux|Cloud|Django,ENTRY,1,Kilimanjaro,Moshi,3830256,4665183,0
2609abad-1422-434c-a758-6f15aed33a0d,c51c0b82-cba8-4196-91d0-7fac02de93c3,Special Needs|eLearning|Curriculum Design|Special Needs,Lab Work|Clinical Research|Patient Care|Travel Planning|Tour Guiding,ENTRY,6,Kilimanjaro,Mwanza,3830256,15964262,0
2609abad-1422-434c-a758-6f15aed33a0d,496b1239-992d-4c6e-8169-d2b4e332d6be,Special Needs|eLearning|Curriculum Design|Special Needs,Driving|Fleet Management|Dispatch|Site Management,ENTRY,11,Kilimanjaro,Moshi,3830256,13675604,0
2609abad-1422-434c-a758-6f15aed33a0d,5722dfdb-d659-4f8c-8f91-25a7b05a6711,Special Needs|eLearning|Curriculum Design|Special Needs,Electrical Engineering|Energy Auditing|Grid Management|Clinical Research|Nursing,ENTRY,7,Kilimanjaro,Mwanza,3830256,14930197,0
2609abad-1422-434c-a758-6f15aed33a0d,75d76232-834a-410b-9924-171a2b6ddd90,Special Needs|eLearning|Curriculum Design|Special Needs,Crop Science|Livestock|Agribusiness|Clinical Research,ENTRY,2,Kilimanjaro,Morogoro,3830256,9246876,0
2609abad-1422-434c-a758-6f15aed33a0d,cfaede38-764c-44fc-b837-0b3daaf6bc07,Special Needs|eLearning|Curriculum Design|Special Needs,Irrigation|Soil Science|Crop Science|Safety Compliance,ENTRY,4,Kilimanjaro,Dodoma,3830256,9343417,0
2609abad-1422-434c-a758-6f15aed33a0d,df3f7125-45d0-4d3e-92ca-26e65f6b7757,Special Needs|eLearning|Curriculum Design|Special Needs,Customer Service|Tour Guiding|Hotel Management,ENTRY,14,Kilimanjaro,Mwanza,3830256,15429636,0
ce758561-b9c2-4e7f-8fa0-650c136c5e01,61d43b94-3bce-4c3f-9ff7-438a8f8021fc,Counseling|Teaching|Curriculum Design,Networking|Django|React|Patient Care|Counseling,ENTRY,2,Kilimanjaro,Kilimanjaro,6269132,16390854,0
ce758561-b9c2-4e7f-8fa0-650c136c5e01,5614e996-7764-4228-afa1-5530188e671a,Counseling|Teaching|Curriculum Design,Grid Management|Renewables|Maintenance|Driving,ENTRY,3,Kilimanjaro,Dodoma,6269132,6088370,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,0818a4cd-51a4-41c4-a569-0b8bf177462f,Energy Auditing|Grid Management|Maintenance,Lab Work|Clinical Research|Public Health,ENTRY,14,Kilimanjaro,Mbeya,4217381,12707877,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,1f9fea4f-77d8-4a07-88ea-28a0e66f6d53,Energy Auditing|Grid Management|Maintenance,Surveying|Safety Compliance|Site Management,ENTRY,14,Kilimanjaro,Morogoro,4217381,4438690,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,9a6c4894-c51d-4daa-ae80-099c241870c7,Energy Auditing|Grid Management|Maintenance,Financial Analysis|Tax|Auditing|Lab Work,ENTRY,3,Kilimanjaro,Tanga,4217381,5660115,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,348ee8dc-5c21-4d65-a7b8-a14586d0dd5c,Energy Auditing|Grid Management|Maintenance,Auditing|Financial Analysis|Accounting,ENTRY,8,Kilimanjaro,Tanga,4217381,9461849,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,35c7fc6c-d840-4df9-9a15-e4087d002c07,Energy Auditing|Grid Management|Maintenance,Auditing|Accounting|Financial Analysis|Electrical Engineering|Lab Work,ENTRY,13,Kilimanjaro,Morogoro,4217381,10575276,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,1b4291fe-bc55-4c4b-8f79-1274007f4ff9,Energy Auditing|Grid Management|Maintenance,Travel Planning|Hotel Management|Event Planning,ENTRY,3,Kilimanjaro,Zanzibar,4217381,10672609,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,dec72e7f-2be1-4bf9-a7e2-ae4e7376ba32,Energy Auditing|Grid Management|Maintenance,Clinical Research|Lab Work|Public Health,ENTRY,11,Kilimanjaro,Zanzibar,4217381,8415991,0
bf1388aa-4ad4-4c7e-b055-c1a6500f011a,7192b6fd-3ca1-42ab-97e9-55a76c31654d,Energy Auditing|Grid Management|Maintenance,Curriculum Design|Counseling|Teaching|Android|Curriculum Design,ENTRY,9,Kilimanjaro,Moshi,4217381,3190662,0
1d9cf651-f902-4a98-93ef-2de95eff486e,28927c02-b663-4975-b07b-5cae84f950b5,Dispatch|Route Planning|Logistics|SQL,Driving|Route Planning|Dispatch|Auditing,MID,12,Zanzibar,Tanga,9480631,11468416,0
1d9cf651-f902-4a98-93ef-2de95eff486e,78c889e3-78dd-4df1-932d-578a76270cff,Dispatch|Route Planning|Logistics|SQL,React|Python|Cloud|Event Planning|Customer Service,MID,12,Zanzibar,Tanga,9480631,11630640,0
1d9cf651-f902-4a98-93ef-2de95eff486e,c8d4117c-c97c-430e-ad1f-4fc2553ae426,Dispatch|Route Planning|Logistics|SQL,Logistics|Route Planning|Dispatch|Lab Work|Excel,MID,10,Zanzibar,Dodoma,9480631,14628073,0
1d9cf651-f902-4a98-93ef-2de95eff486e,8aba9c9f-8f4b-4b60-8df2-52dbea247242,Dispatch|Route Planning|Logistics|SQL,Counseling|eLearning|Teaching|Django,MID,10,Zanzibar,Morogoro,9480631,16306883,0
1d9cf651-f902-4a98-93ef-2de95eff486e,0c19d5ee-16bb-43bb-9e41-ff469d6a26b4,Dispatch|Route Planning|Logistics|SQL,Safety Compliance|Civil Engineering|Surveying|Android,MID,7,Zanzibar,Tanga,9480631,16112228,0
1d9cf651-f902-4a98-93ef-2de95eff486e,a5651276-8701-48c9-98c5-58c16e9a22fd,Dispatch|Route Planning|Logistics|SQL,Financial Analysis|Auditing|Accounting|Site Management,MID,12,Zanzibar,Dodoma,9480631,7836333,0
1d9cf651-f902-4a98-93ef-2de95eff486e,7c55f7d0-0628-4b1d-bade-e25a63ec0fd1,Dispatch|Route Planning|Logistics|SQL,Teaching|eLearning|Curriculum Design,MID,9,Zanzibar,Arusha,9480631,10624399,0
208f9602-fc7b-4728-861e-cff46ade3a48,09707bd9-4f57-49c8-9107-e73363406868,Nursing|Public Health|Lab Work|Python,Python|Networking|SQL,SENIOR,6,Arusha,Mbeya,14778128,16587897,0
208f9602-fc7b-4728-861e-cff46ade3a48,fd4d242e-5604-4648-977f-fdb3b6048f02,Nursing|Public Health|Lab Work|Python,Safety Compliance|AutoCAD|Site Management|Energy Auditing,SENIOR,13,Arusha,Zanzibar,14778128,8843713,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,7213b8a4-6961-4897-ab4e-c11d0b1d8a8a,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,eLearning|Teaching|Special Needs|Patient Care|Special Needs,ENTRY,11,Dar es Salaam,Arusha,11017288,14467205,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,348ee8dc-5c21-4d65-a7b8-a14586d0dd5c,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Auditing|Financial Analysis|Accounting,ENTRY,8,Dar es Salaam,Tanga,11017288,9461849,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,336bacec-615e-428e-9bba-a6ff1c28aad0,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Python|SQL|Networking|Dispatch,ENTRY,0,Dar es Salaam,Arusha,11017288,12063523,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,c02a2392-3f75-42ea-99f5-fcb7624504e4,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Driving|Dispatch|Logistics|Cloud|Electrical Engineering,ENTRY,9,Dar es Salaam,Morogoro,11017288,10661483,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,2bf07060-e48c-491d-84ca-93517cbf2dc5,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Logistics|Fleet Management|Dispatch|Excel,ENTRY,14,Dar es Salaam,Mwanza,11017288,12843599,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,228c83aa-37ff-4cd1-b34f-e08f20186ca8,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Event Planning|Customer Service|Hotel Management,ENTRY,3,Dar es Salaam,Morogoro,11017288,13447424,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,addb2add-584d-4c46-86aa-f24d3e87c717,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Cloud|Networking|Django|Event Planning,ENTRY,14,Dar es Salaam,Arusha,11017288,9290865,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,e810cb1d-7895-4121-94b1-f10c39918475,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Route Planning|Driving|Fleet Management,ENTRY,13,Dar es Salaam,Moshi,11017288,15242447,0
2dd9d3ab-ed3d-4373-b211-d01aad4f99e4,ced99b66-776e-4677-9096-78def15b8512,Teaching|Curriculum Design|eLearning|Crop Science|Renewables,Financial Analysis|Tax|Excel|Python,ENTRY,4,Dar es Salaam,Dodoma,11017288,3703498,0
ac3f45c3-437d-4c05-acfd-e41321719209,47bb76f9-7b60-4324-b330-fb1b29883824,Surveying|AutoCAD|Site Management|Energy Auditing,Livestock|Crop Science|Soil Science|Soil Science,ENTRY,13,Dodoma,Arusha,14971524,13225748,0
ac3f45c3-437d-4c05-acfd-e41321719209,37e9049f-4fcb-457a-bcc0-364882f0b0af,Surveying|AutoCAD|Site Management|Energy Auditing,Safety Compliance|AutoCAD|Surveying|Crop Science,ENTRY,13,Dodoma,Zanzibar,14971524,8472871,0
ac3f45c3-437d-4c05-acfd-e41321719209,3e0da957-db7c-451f-8b73-82be69a27b9b,Surveying|AutoCAD|Site Management|Energy Auditing,Financial Analysis|Excel|Auditing,ENTRY,0,Dodoma,Mwanza,14971524,6893760,0
ac3f45c3-437d-4c05-acfd-e41321719209,4be6a375-9f42-4c6c-8922-732650c29212,Surveying|AutoCAD|Site Management|Energy Auditing,Fleet Management|Dispatch|Route Planning|Crop Science|Clinical Research,ENTRY,10,Dodoma,Mwanza,14971524,3904788,0
ac3f45c3-437d-4c05-acfd-e41321719209,a1f80d64-7d48-4734-9013-a837c0b289d7,Surveying|AutoCAD|Site Management|Energy Auditing,Fleet Management|Route Planning|Dispatch|Lab Work|Event Planning,ENTRY,0,Dodoma,Tanga,14971524,6078264,0
ac3f45c3-437d-4c05-acfd-e41321719209,7e6dfc13-7689-43b4-8e3e-70f0ed9da68c,Surveying|AutoCAD|Site Management|Energy Auditing,Travel Planning|Customer Service|Tour Guiding,ENTRY,14,Dodoma,Dodoma,14971524,6993782,0
ac3f45c3-437d-4c05-acfd-e41321719209,5e35b261-fbeb-4548-87d7-eeda488c6dda,Surveying|AutoCAD|Site Management|Energy Auditing,Tax|Financial Analysis|Auditing|Soil Science|Nursing,ENTRY,7,Dodoma,Moshi,14971524,5509861,0
ac3f45c3-437d-4c05-acfd-e41321719209,15146526-702a-477c-a73a-1144bfaa00fa,Surveying|AutoCAD|Site Management|Energy Auditing,Curriculum Design|eLearning|Special Needs,ENTRY,3,Dodoma,Dodoma,14971524,4463608,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,47322e38-2102-4754-b859-c1f9768ef2dd,Special Needs|eLearning|Counseling|Grid Management,Nursing|Clinical Research|Lab Work|Travel Planning|Auditing,SENIOR,2,Kilimanjaro,Kilimanjaro,6092160,14656347,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,04c05a91-1d9e-4ffc-a1e1-8825d306b11c,Special Needs|eLearning|Counseling|Grid Management,Site Management|Civil Engineering|Safety Compliance,SENIOR,12,Kilimanjaro,Tanga,6092160,4382716,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,98615570-4c3a-428e-9f28-874477b94030,Special Needs|eLearning|Counseling|Grid Management,Travel Planning|Event Planning|Customer Service|Maintenance|Android,SENIOR,9,Kilimanjaro,Dodoma,6092160,8688429,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,46496e3e-309f-498c-9730-786650092b80,Special Needs|eLearning|Counseling|Grid Management,Customer Service|Travel Planning|Tour Guiding|Public Health,SENIOR,13,Kilimanjaro,Mbeya,6092160,5795031,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,5e35b261-fbeb-4548-87d7-eeda488c6dda,Special Needs|eLearning|Counseling|Grid Management,Tax|Financial Analysis|Auditing|Soil Science|Nursing,SENIOR,7,Kilimanjaro,Moshi,6092160,5509861,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,71fe0b3e-c9cf-48bb-a235-1969b07931ab,Special Needs|eLearning|Counseling|Grid Management,Grid Management|Electrical Engineering|Energy Auditing|Teaching,SENIOR,4,Kilimanjaro,Arusha,6092160,8230578,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,ca828897-053b-44cb-9fd6-b15f9afb426d,Special Needs|eLearning|Counseling|Grid Management,Irrigation|Crop Science|Agribusiness,SENIOR,8,Kilimanjaro,Arusha,6092160,14798148,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,552c1a7a-3963-491d-b0b5-65c85e6afcb8,Special Needs|eLearning|Counseling|Grid Management,Energy Auditing|Electrical Engineering|Maintenance|Clinical Research|Tour Guiding,SENIOR,14,Kilimanjaro,Moshi,6092160,11493779,0
dc4e3d33-b2c5-4a42-9502-edac7ee11319,7b63a26d-2522-4d78-8124-e6cabd0c7121,Special Needs|eLearning|Counseling|Grid Management,Logistics|Driving|Route Planning|Livestock,SENIOR,1,Kilimanjaro,Dodoma,6092160,14808893,0
83efd29a-42d2-4858-a973-b2c126ece208,97c02b07-95c2-4dea-8e32-8fa518d37bcc,Public Health|Clinical Research|Lab Work|Special Needs,Surveying|Safety Compliance|Site Management|eLearning,ENTRY,14,Arusha,Kilimanjaro,11412468,15350160,0
83efd29a-42d2-4858-a973-b2c126ece208,afdefb47-6683-4b76-8330-135311e8ebb9,Public Health|Clinical Research|Lab Work|Special Needs,Curriculum Design|Teaching|eLearning|AutoCAD,ENTRY,3,Arusha,Dodoma,11412468,3257329,0
83efd29a-42d2-4858-a973-b2c126ece208,b45e8f63-75f9-4877-a7b8-377eb961a163,Public Health|Clinical Research|Lab Work|Special Needs,Travel Planning|Customer Service|Tour Guiding|Fleet Management|Nursing,ENTRY,14,Arusha,Dar es Salaam,11412468,13627277,0
83efd29a-42d2-4858-a973-b2c126ece208,5feb4a8a-5c34-4546-b023-8d2b189b29e1,Public Health|Clinical Research|Lab Work|Special Needs,Driving|Dispatch|Fleet Management|Tax,ENTRY,5,Arusha,Moshi,11412468,6998652,0
83efd29a-42d2-4858-a973-b2c126ece208,5c23c80a-2ddd-4382-a540-94dd317b4d00,Public Health|Clinical Research|Lab Work|Special Needs,Route Planning|Fleet Management|Driving,ENTRY,1,Arusha,Moshi,11412468,17157536,0
83efd29a-42d2-4858-a973-b2c126ece208,796d9469-1743-4367-b4be-60e60e05b077,Public Health|Clinical Research|Lab Work|Special Needs,Public Health|Nursing|Clinical Research|Lab Work,ENTRY,2,Arusha,Dar es Salaam,11412468,5004660,1
83efd29a-42d2-4858-a973-b2c126ece208,8dc704f8-f31e-426e-9072-0bbd353ec209,Public Health|Clinical Research|Lab Work|Special Needs,Dispatch|Driving|Logistics|Safety Compliance|Tour Guiding,ENTRY,9,Arusha,Moshi,11412468,13580776,0
e9809737-1031-4747-ab5b-71f85073e6e6,327416e3-65d6-4109-9aee-1c1c4f9aec31,Renewables|Electrical Engineering|Grid Management|Crop Science,Electrical Engineering|Grid Management|Energy Auditing,MID,10,Morogoro,Zanzibar,8226838,6905038,0
e9809737-1031-4747-ab5b-71f85073e6e6,d06b3ec7-92b2-4b17-a786-fdd34802a0ed,Renewables|Electrical Engineering|Grid Management|Crop Science,Django|Linux|Python,MID,12,Morogoro,Mwanza,8226838,13149488,0
e9809737-1031-4747-ab5b-71f85073e6e6,79bee357-4804-44bd-a5a4-1f2bc31f1a6d,Renewables|Electrical Engineering|Grid Management|Crop Science,Tax|Financial Analysis|Excel|Soil Science,MID,10,Morogoro,Kilimanjaro,8226838,12486382,0
e9809737-1031-4747-ab5b-71f85073e6e6,929db2d6-86fe-434d-8c8c-c0c8c0836a38,Renewables|Electrical Engineering|Grid Management|Crop Science,Crop Science|Livestock|Agribusiness,MID,9,Morogoro,Kilimanjaro,8226838,13406294,0
