seeker_id,job_id,seeker_skills,job_skills,seeker_experience_years,job_experience_level,seeker_location,job_location,seeker_salary_expectation,job_salary_min,applied
62b54cb1-9d72-4b81-9ee3-a66c192154a1,dfc02670-2dd9-4c83-ac82-9c9d432ff6ca,Soil Science|Livestock|Agribusiness,Clinical Research|Patient Care|Public Health,10,SENIOR,Dodoma,Tanga,3376123,11444896,0
62b54cb1-9d72-4b81-9ee3-a66c192154a1,5c100962-d81e-454d-9057-5d85d539eca1,Soil Science|Livestock|Agribusiness,Patient Care|Nursing|Customer Service|Clinical Research|Counseling|Django,10,MID,Dodoma,Tanga,3376123,4160848,0
62b54cb1-9d72-4b81-9ee3-a66c192154a1,5b74e874-7ef2-4148-abf1-af597633a663,Soil Science|Livestock|Agribusiness,Networking|Livestock|Agribusiness|Irrigation,10,MID,Dodoma,Morogoro,3376123,10635288,0
62b54cb1-9d72-4b81-9ee3-a66c192154a1,4e5858ba-c6dc-4e8f-9697-77a76b3326f2,Soil Science|Livestock|Agribusiness,Special Needs|Counseling|Teaching,10,MID,Dodoma,Kilimanjaro,3376123,8575871,0
62b54cb1-9d72-4b81-9ee3-a66c192154a1,89367096-b2b7-42bc-9c53-a6cebfb69d8c,Soil Science|Livestock|Agribusiness,Nursing|Lab Work|Surveying|Clinical Research|Renewables|Teaching,10,ENTRY,Dodoma,Arusha,3376123,13382133,0
62b54cb1-9d72-4b81-9ee3-a66c192154a1,9fcc5f59-9ff0-4084-8492-79579e9359aa,Soil Science|Livestock|Agribusiness,Public Health|Nursing|Special Needs|Patient Care,10,MID,Dodoma,Arusha,3376123,3972632,0
e9407815-72f8-4411-aae7-614d4e2ef541,85579a8d-dcf3-4ed5-bb21-263f28a4bac4,Irrigation|Lab Work|Counseling|Teaching|Curriculum Design,Electrical Engineering|Renewables|Maintenance,15,MID,Arusha,Mwanza,15324275,10210597,0
e9407815-72f8-4411-aae7-614d4e2ef541,333ed115-2513-4d01-92f7-640102125140,Irrigation|Lab Work|Counseling|Teaching|Curriculum Design,Safety Compliance|Site Management|Surveying|Android,15,ENTRY,Arusha,Kilimanjaro,15324275,7995640,0
e9407815-72f8-4411-aae7-614d4e2ef541,d897033c-1dcf-4e0e-ac8e-82f05f3b7155,Irrigation|Lab Work|Counseling|Teaching|Curriculum Design,Route Planning|Nursing|React|Driving|Agribusiness|Fleet Management,15,MID,Arusha,Mbeya,15324275,11535050,0
e9407815-72f8-4411-aae7-614d4e2ef541,f991388d-236f-404d-97c8-a3525b0096f1,Irrigation|Lab Work|Counseling|Teaching|Curriculum Design,Safety Compliance|Civil Engineering|Surveying,15,ENTRY,Arusha,Morogoro,15324275,6312142,0
e9407815-72f8-4411-aae7-614d4e2ef541,1bda3fa5-403f-46e8-93eb-e0b9f3a7f52d,Irrigation|Lab Work|Counseling|Teaching|Curriculum Design,Tax|Financial Analysis|Electrical Engineering|Excel,15,MID,Arusha,Mbeya,15324275,13208875,0
e9407815-72f8-4411-aae7-614d4e2ef541,fe7700f2-0286-4bcf-97c4-bac90f7ab55b,Irrigation|Lab Work|Counseling|Teaching|Curriculum Design,Flutter|Surveying|React|Soil Science|Civil Engineering|AutoCAD,15,MID,Arusha,Moshi,15324275,6233479,0
e9407815-72f8-4411-aae7-614d4e2ef541,780dfacd-1bae-4351-aaa3-2ae49a18d21b,Irrigation|Lab Work|Counseling|Teaching|Curriculum Design,Site Management|Excel|Dispatch|Driving|Logistics,15,ENTRY,Arusha,Dar es Salaam,15324275,3428617,0
c2adeae7-43b4-46af-b0df-ac7af54bb9ca,2917664b-561f-45c6-adfe-27426c0ee597,Energy Auditing|Maintenance|Grid Management|Public Health,Travel Planning|Customer Service|Event Planning,2,MID,Mbeya,Moshi,3480524,5293470,0
c2adeae7-43b4-46af-b0df-ac7af54bb9ca,c3aabab7-292e-4a03-bd48-47ebefb81d5e,Energy Auditing|Maintenance|Grid Management|Public Health,Agribusiness|Special Needs|Soil Science|Crop Science,2,MID,Mbeya,Arusha,3480524,5268399,0
c2adeae7-43b4-46af-b0df-ac7af54bb9ca,ad5d5ca3-ab82-43ea-b5ce-96343f0e8a9e,Energy Auditing|Maintenance|Grid Management|Public Health,Tax|Financial Analysis|Excel,2,ENTRY,Mbeya,Morogoro,3480524,13343496,0
c2adeae7-43b4-46af-b0df-ac7af54bb9ca,6f9ef566-920b-49d2-afc9-6d82eb8f488b,Energy Auditing|Maintenance|Grid Management|Public Health,Safety Compliance|Site Management|Surveying,2,ENTRY,Mbeya,Moshi,3480524,5421060,0
c2adeae7-43b4-46af-b0df-ac7af54bb9ca,b4d20cde-ea9c-489f-9942-d3c56e2a2838,Energy Auditing|Maintenance|Grid Management|Public Health,Hotel Management|Customer Service|Renewables|Event Planning|Crop Science,2,ENTRY,Mbeya,Mwanza,3480524,9288045,0
c2adeae7-43b4-46af-b0df-ac7af54bb9ca,bec29f9a-5138-4fc6-8a21-f89d081c88f8,Energy Auditing|Maintenance|Grid Management|Public Health,Curriculum Design|Site Management|Surveying|Civil Engineering,2,MID,Mbeya,Mbeya,3480524,14360429,0
c2adeae7-43b4-46af-b0df-ac7af54bb9ca,d696750b-ddca-4368-8904-99754e878fff,Energy Auditing|Maintenance|Grid Management|Public Health,Patient Care|Accounting|Excel|Auditing|Cloud,2,ENTRY,Mbeya,Dodoma,3480524,12279007,0
89af0461-885c-447a-9585-a9f871529fe3,4eefd45f-8cb6-4780-94cb-1debc9278376,Cloud|Flutter|Django,Patient Care|Irrigation|Energy Auditing|Driving|Maintenance|Grid Management,2,MID,Zanzibar,Mwanza,13891166,3237473,0
89af0461-885c-447a-9585-a9f871529fe3,d2154e39-ecb2-45b8-adaa-75f80b3611ec,Cloud|Flutter|Django,Tax|Financial Analysis|Excel,2,SENIOR,Zanzibar,Zanzibar,13891166,3443168,0
89af0461-885c-447a-9585-a9f871529fe3,a529c7ee-da36-4721-b4a5-0d532d80d2ee,Cloud|Flutter|Django,Route Planning|Patient Care|Public Health|SQL|Lab Work,2,MID,Zanzibar,Kilimanjaro,13891166,9339155,0
89af0461-885c-447a-9585-a9f871529fe3,86329a89-2f8c-46a5-ae17-2e1931e57e5e,Cloud|Flutter|Django,Renewables|Energy Auditing|Grid Management,2,MID,Zanzibar,Mwanza,13891166,11882151,0
89af0461-885c-447a-9585-a9f871529fe3,4e781010-3e2b-4d3e-848a-84fae1547ac9,Cloud|Flutter|Django,Curriculum Design|Special Needs|Counseling|Public Health,2,ENTRY,Zanzibar,Morogoro,13891166,11402639,0
89af0461-885c-447a-9585-a9f871529fe3,38b75b4e-31af-4bfd-8727-df10bdf634ad,Cloud|Flutter|Django,Tax|Accounting|Excel|Agribusiness|AutoCAD|Django,2,SENIOR,Zanzibar,Mbeya,13891166,8594446,0
89af0461-885c-447a-9585-a9f871529fe3,68733693-6f05-44db-b479-47e2fadc7d6a,Cloud|Flutter|Django,Maintenance|Energy Auditing|Grid Management,2,SENIOR,Zanzibar,Morogoro,13891166,5805310,0
89af0461-885c-447a-9585-a9f871529fe3,5c1bb253-70db-4b55-917b-d80f8fbab0f8,Cloud|Flutter|Django,Nursing|Patient Care|SQL|Lab Work|Dispatch,2,MID,Zanzibar,Moshi,13891166,11477175,0
89af0461-885c-447a-9585-a9f871529fe3,bc7714b9-d8a9-404f-b7af-e1d031f84d2c,Cloud|Flutter|Django,Agribusiness|Curriculum Design|Counseling|Teaching,2,ENTRY,Zanzibar,Dodoma,13891166,11289500,0
800085d8-c480-4fd2-b1eb-65d3cd041c55,ba7f7a5f-06e0-485c-9910-538b9c215518,Patient Care|Lab Work|Irrigation|Public Health,Customer Service|Dispatch|Maintenance|Logistics|AutoCAD|Fleet Management,2,MID,Mbeya,Arusha,3363973,10170153,0
800085d8-c480-4fd2-b1eb-65d3cd041c55,1167515d-f0c2-41cd-aeec-beabd2048073,Patient Care|Lab Work|Irrigation|Public Health,Route Planning|Logistics|React|Fleet Management,2,MID,Mbeya,Arusha,3363973,3081142,0
7e126f7d-7f6a-4990-9f11-3a432e884fce,e6d27207-00e5-4360-83dd-0bda9a6bad9f,Driving|Route Planning|AutoCAD|Fleet Management,Agribusiness|Counseling|Teaching|Curriculum Design|Logistics,9,ENTRY,Tanga,Tanga,17975241,7156682,0
7e126f7d-7f6a-4990-9f11-3a432e884fce,439aa1df-bce9-4e38-a019-940d008957dc,Driving|Route Planning|AutoCAD|Fleet Management,Public Health|Nursing|Patient Care,9,ENTRY,Tanga,Kilimanjaro,17975241,3487600,0
7e126f7d-7f6a-4990-9f11-3a432e884fce,e6b219c1-de2d-4378-8a1f-31f83e1d1910,Driving|Route Planning|AutoCAD|Fleet Management,Nursing|Patient Care|Clinical Research|Curriculum Design,9,ENTRY,Tanga,Dar es Salaam,17975241,9052442,0
7e126f7d-7f6a-4990-9f11-3a432e884fce,202c532f-fd75-46fd-838f-59169ae23391,Driving|Route Planning|AutoCAD|Fleet Management,Electrical Engineering|Renewables|Energy Auditing|Tour Guiding,9,ENTRY,Tanga,Mwanza,17975241,14573138,0
7e126f7d-7f6a-4990-9f11-3a432e884fce,555f3bf3-05b9-48f0-8cbe-82c300361e10,Driving|Route Planning|AutoCAD|Fleet Management,Safety Compliance|Civil Engineering|AutoCAD|Android,9,SENIOR,Tanga,Arusha,17975241,4869938,0
7e126f7d-7f6a-4990-9f11-3a432e884fce,9c86ef6a-324e-4dab-b401-46d53f6606dd,Driving|Route Planning|AutoCAD|Fleet Management,Nursing|Python|Public Health|Lab Work|Cloud,9,MID,Tanga,Tanga,17975241,5149374,0
7e126f7d-7f6a-4990-9f11-3a432e884fce,6489f5ca-b490-4523-9513-a06ffa685374,Driving|Route Planning|AutoCAD|Fleet Management,Soil Science|Livestock|Irrigation,9,ENTRY,Tanga,Kilimanjaro,17975241,7253051,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,452d274e-5f90-421f-b2ff-153d262bb584,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Irrigation|Soil Science|Agribusiness|Civil Engineering|Django,1,MID,Morogoro,Kilimanjaro,4221730,9834150,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,15fd4e65-6dcf-4254-856a-24984d148cd0,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Nursing|Travel Planning|Customer Service|Tour Guiding,1,ENTRY,Morogoro,Dar es Salaam,4221730,6016358,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,37adf0c8-983e-4f97-b843-92b510821151,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Tax|Safety Compliance|Accounting|Financial Analysis|Django|Fleet Management,1,MID,Morogoro,Tanga,4221730,11947575,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,bfadef9d-e87e-49a3-a42a-fc2912a19838,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Networking|Travel Planning|Surveying|Customer Service|Curriculum Design|Event Planning,1,MID,Morogoro,Mbeya,4221730,3977882,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,41f346cd-2d22-4fe9-92c7-cc063bb3c5fb,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Safety Compliance|Tax|Travel Planning|SQL|Customer Service|Event Planning,1,MID,Morogoro,Mwanza,4221730,10879398,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,27d354e8-1198-4d57-8213-40e06ddac611,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Patient Care|Travel Planning|Hotel Management|Customer Service|Teaching,1,SENIOR,Morogoro,Mbeya,4221730,4812515,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,9fbcc70c-59d2-400b-98f2-c434b587bb86,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Networking|Route Planning|SQL|Driving|Clinical Research|Cloud,1,SENIOR,Morogoro,Dar es Salaam,4221730,3808750,0
6a5103dd-9406-4d22-8844-5dd6c5d7603d,3ef7652e-b4b6-449f-b69a-cf9602bb1bc1,SQL|Lab Work|Flutter|Soil Science|Dispatch|Android,Safety Compliance|Special Needs|eLearning|Excel|Teaching,1,MID,Morogoro,Dar es Salaam,4221730,11183644,0
7ee56dd3-01e2-440b-a1ac-55572915385f,f2f3098b-c8bf-478a-9510-f76950f23830,Agribusiness|Irrigation|Crop Science,Cloud|Python|Android,9,ENTRY,Arusha,Arusha,5971297,7768336,0
7ee56dd3-01e2-440b-a1ac-55572915385f,370ac1d1-4a73-4987-9421-53be2ce4ff80,Agribusiness|Irrigation|Crop Science,Lab Work|Excel|Auditing|Financial Analysis|Crop Science,9,SENIOR,Arusha,Morogoro,5971297,9669806,0
09afa5a9-c76d-405d-83bc-962d948498cf,bcc68df2-a158-47c0-96d8-a9a0ea0c2582,Electrical Engineering|Energy Auditing|AutoCAD|Maintenance,Tax|Route Planning|Energy Auditing|Soil Science|Renewables|Grid Management,4,ENTRY,Moshi,Moshi,9269314,11755212,0
09afa5a9-c76d-405d-83bc-962d948498cf,34be76be-4721-44e7-a9e0-716c7813f752,Electrical Engineering|Energy Auditing|AutoCAD|Maintenance,Safety Compliance|Customer Service|Surveying|Linux|Cloud|AutoCAD,4,ENTRY,Moshi,Dodoma,9269314,12996020,0
09afa5a9-c76d-405d-83bc-962d948498cf,86329a89-2f8c-46a5-ae17-2e1931e57e5e,Electrical Engineering|Energy Auditing|AutoCAD|Maintenance,Renewables|Energy Auditing|Grid Management,4,MID,Moshi,Mwanza,9269314,11882151,0
09afa5a9-c76d-405d-83bc-962d948498cf,a8bb2dba-eb6d-48a8-8f14-312d4fd9c6ca,Electrical Engineering|Energy Auditing|AutoCAD|Maintenance,Patient Care|Nursing|Clinical Research|Agribusiness|Auditing,4,ENTRY,Moshi,Dodoma,9269314,4203552,0
09afa5a9-c76d-405d-83bc-962d948498cf,27d354e8-1198-4d57-8213-40e06ddac611,Electrical Engineering|Energy Auditing|AutoCAD|Maintenance,Patient Care|Travel Planning|Hotel Management|Customer Service|Teaching,4,SENIOR,Moshi,Mbeya,9269314,4812515,0
47f37d76-7f4b-4ff8-a944-307c705975db,5fffc8de-2fa8-43dd-bad3-79d6bca0b517,SQL|Customer Service|Django|Python,Curriculum Design|Special Needs|Teaching,1,ENTRY,Moshi,Mbeya,11868142,7686383,0
47f37d76-7f4b-4ff8-a944-307c705975db,19048f02-98c1-4aba-af95-dcda1db20216,SQL|Customer Service|Django|Python,eLearning|Accounting|SQL|Cloud|Django|Android,1,MID,Moshi,Arusha,11868142,5731913,0
47f37d76-7f4b-4ff8-a944-307c705975db,6d7215a6-1102-4062-a778-94b94607c9ae,SQL|Customer Service|Django|Python,Cloud|Flutter|React,1,SENIOR,Moshi,Mbeya,11868142,12924101,0
47f37d76-7f4b-4ff8-a944-307c705975db,180504a7-8a12-446a-896a-0955f039a944,SQL|Customer Service|Django|Python,Travel Planning|Hotel Management|SQL|Electrical Engineering|Customer Service,1,ENTRY,Moshi,Mbeya,11868142,7320324,0
47f37d76-7f4b-4ff8-a944-307c705975db,aadd8b67-3776-44c1-8313-612668b072a1,SQL|Customer Service|Django|Python,eLearning|Curriculum Design|Crop Science|Teaching,1,ENTRY,Moshi,Dodoma,11868142,4384658,0
47f37d76-7f4b-4ff8-a944-307c705975db,834f2071-6722-4979-8252-3586799c625a,SQL|Customer Service|Django|Python,Accounting|Auditing|Excel,1,ENTRY,Moshi,Morogoro,11868142,6496817,0
47f37d76-7f4b-4ff8-a944-307c705975db,4dcc690e-402e-4010-869a-be734bcfab63,SQL|Customer Service|Django|Python,Networking|Route Planning|Nursing|Patient Care|Lab Work,1,MID,Moshi,Tanga,11868142,6122376,0
47f37d76-7f4b-4ff8-a944-307c705975db,77a9278d-6771-4358-8c20-ddf66d2bdc7b,SQL|Customer Service|Django|Python,Driving|Logistics|Fleet Management,1,MID,Moshi,Mbeya,11868142,10867883,0
681f34c4-6406-46df-aac8-0bde74296bc0,75893820-770a-44b5-839c-b08594a295b4,Cloud|Python|Android,Special Needs|Flutter|Counseling|Teaching|Curriculum Design,11,MID,Kilimanjaro,Tanga,14738443,6136077,0
681f34c4-6406-46df-aac8-0bde74296bc0,8ed5f171-5631-445f-99f1-bee985ba7747,Cloud|Python|Android,Patient Care|Site Management|Tour Guiding|Hotel Management|Lab Work|Event Planning,11,MID,Kilimanjaro,Mwanza,14738443,6691833,0
681f34c4-6406-46df-aac8-0bde74296bc0,eff81e6f-e592-4fa4-be01-73dc3195c260,Cloud|Python|Android,Python|eLearning|Linux|Cloud|Android,11,SENIOR,Kilimanjaro,Arusha,14738443,11761155,0
681f34c4-6406-46df-aac8-0bde74296bc0,a156dbd8-d4e5-4fd9-a980-436dec47a168,Cloud|Python|Android,Tax|Financial Analysis|Excel,11,ENTRY,Kilimanjaro,Tanga,14738443,5277904,0
681f34c4-6406-46df-aac8-0bde74296bc0,b95285e7-6749-4238-bb09-ff1e0fc11985,Cloud|Python|Android,Safety Compliance|Patient Care|Site Management|Soil Science|Agribusiness|Livestock,11,ENTRY,Kilimanjaro,Arusha,14738443,14595903,0
681f34c4-6406-46df-aac8-0bde74296bc0,0cb999bd-3d75-4d0c-bba8-18da410885e0,Cloud|Python|Android,Nursing|Patient Care|Python|Lab Work|Auditing,11,ENTRY,Kilimanjaro,Zanzibar,14738443,7542960,0
a61e6c01-b205-4856-9292-b9b7b2de2041,1a685623-3465-4982-af03-94ae171802a9,Route Planning|Soil Science|Driving|Livestock|Fleet Management,Hotel Management|Energy Auditing|Renewables|Maintenance|Crop Science,8,SENIOR,Dodoma,Morogoro,11294085,5684223,0
a61e6c01-b205-4856-9292-b9b7b2de2041,6dc14c0b-c6be-4e82-bec4-1f20335e2e50,Route Planning|Soil Science|Driving|Livestock|Fleet Management,Irrigation|Accounting|Surveying|Civil Engineering|AutoCAD,8,MID,Dodoma,Moshi,11294085,9833695,0
a61e6c01-b205-4856-9292-b9b7b2de2041,9cb88460-8b87-4718-9132-2db0d043d624,Route Planning|Soil Science|Driving|Livestock|Fleet Management,Special Needs|Counseling|Curriculum Design|Cloud|Crop Science,8,SENIOR,Dodoma,Arusha,11294085,8566268,0
a61e6c01-b205-4856-9292-b9b7b2de2041,99794af1-5244-4b8e-867e-7ebdaaf745f7,Route Planning|Soil Science|Driving|Livestock|Fleet Management,Tax|Site Management|Accounting|Excel|Financial Analysis,8,ENTRY,Dodoma,Morogoro,11294085,7787664,0
a61e6c01-b205-4856-9292-b9b7b2de2041,1d485c07-ba5e-4443-a1e9-cf4afa751533,Route Planning|Soil Science|Driving|Livestock|Fleet Management,Accounting|Electrical Engineering|Energy Auditing|Maintenance,8,ENTRY,Dodoma,Mwanza,11294085,6342776,0
a61e6c01-b205-4856-9292-b9b7b2de2041,c23f3d23-97b2-4c95-8c2d-430a36fe5197,Route Planning|Soil Science|Driving|Livestock|Fleet Management,Networking|Travel Planning|Tour Guiding|Accounting|Event Planning,8,ENTRY,Dodoma,Mwanza,11294085,12751256,0
68bb9395-a932-4315-affc-86a4012af253,bfadef9d-e87e-49a3-a42a-fc2912a19838,Travel Planning|Tour Guiding|Energy Auditing|Soil Science|Clinical Research|Event Planning,Networking|Travel Planning|Surveying|Customer Service|Curriculum Design|Event Planning,13,MID,Dar es Salaam,Mbeya,4367627,3977882,0
68bb9395-a932-4315-affc-86a4012af253,c047a1f6-5436-424f-9307-a574f3c34a56,Travel Planning|Tour Guiding|Energy Auditing|Soil Science|Clinical Research|Event Planning,Networking|Electrical Engineering|Energy Auditing|Grid Management,13,ENTRY,Dar es Salaam,Morogoro,4367627,8883105,0
68bb9395-a932-4315-affc-86a4012af253,5acd8ca8-84c4-4038-b8f9-88490a99f7d8,Travel Planning|Tour Guiding|Energy Auditing|Soil Science|Clinical Research|Event Planning,Customer Service|Tour Guiding|Hotel Management,13,SENIOR,Dar es Salaam,Moshi,4367627,10825931,0
b5599b76-9145-4d67-b12a-8b332db2c274,c9bd3093-f3ad-465f-aa7f-7057ddba255c,Soil Science|Irrigation|Crop Science,Accounting|Excel|Teaching|Financial Analysis|Event Planning|Livestock,11,MID,Arusha,Morogoro,13609191,14726829,0
b5599b76-9145-4d67-b12a-8b332db2c274,fa24d7b5-1c57-46a3-8b1e-f5fa0e93c326,Soil Science|Irrigation|Crop Science,Accounting|Flutter|Excel|Dispatch|Auditing,11,ENTRY,Arusha,Kilimanjaro,13609191,11677703,0
b5599b76-9145-4d67-b12a-8b332db2c274,1321ed4f-3ad7-4418-a7dc-21080ad059b6,Soil Science|Irrigation|Crop Science,Public Health|Lab Work|Surveying|Clinical Research|Civil Engineering,11,MID,Arusha,Tanga,13609191,14054651,0
b5599b76-9145-4d67-b12a-8b332db2c274,4e5858ba-c6dc-4e8f-9697-77a76b3326f2,Soil Science|Irrigation|Crop Science,Special Needs|Counseling|Teaching,11,MID,Arusha,Kilimanjaro,13609191,8575871,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,1ef2c402-2219-4700-b0fa-1fbe3fd28241,Nursing|Patient Care|Clinical Research,SQL|Driving|Teaching|Logistics|Fleet Management|Android,14,MID,Tanga,Mwanza,8739302,4139400,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,90bb7449-be57-4717-ad0f-126b4bebe79d,Nursing|Patient Care|Clinical Research,Electrical Engineering|Excel|Renewables|Maintenance|Django,14,ENTRY,Tanga,Moshi,8739302,3459634,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,bf03c055-4974-46a0-82b6-94baf22a7a72,Nursing|Patient Care|Clinical Research,Safety Compliance|Route Planning|Site Management|Electrical Engineering|Driving|Logistics,14,SENIOR,Tanga,Kilimanjaro,8739302,3573354,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,84db058f-a80a-4fa4-967d-2ac4ecb39f56,Nursing|Patient Care|Clinical Research,Accounting|Soil Science|React|Auditing|Financial Analysis,14,ENTRY,Tanga,Mbeya,8739302,9721617,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,a529c7ee-da36-4721-b4a5-0d532d80d2ee,Nursing|Patient Care|Clinical Research,Route Planning|Patient Care|Public Health|SQL|Lab Work,14,MID,Tanga,Kilimanjaro,8739302,9339155,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,578e539d-78b9-439b-b94d-fe085781330a,Nursing|Patient Care|Clinical Research,Driving|Electrical Engineering|Fleet Management|Dispatch,14,MID,Tanga,Arusha,8739302,14091990,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,183889d6-caaf-4657-81e7-949bc9fb412d,Nursing|Patient Care|Clinical Research,Nursing|Special Needs|Energy Auditing|Renewables|Maintenance,14,MID,Tanga,Tanga,8739302,4238142,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,435705b4-fc65-492e-ab51-ac8665ffc135,Nursing|Patient Care|Clinical Research,Tax|Financial Analysis|Grid Management|Excel,14,SENIOR,Tanga,Zanzibar,8739302,10995204,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,84197d06-b6e8-4327-8ee9-0c581b5e6b1a,Nursing|Patient Care|Clinical Research,Patient Care|Travel Planning|Electrical Engineering|Energy Auditing|Logistics|Grid Management,14,MID,Tanga,Moshi,8739302,3767955,0
e11893c2-3ef5-4ca9-8e87-760154779a4a,a84af26f-7c19-48c2-b184-65eb7b0380f5,Nursing|Patient Care|Clinical Research,Safety Compliance|Site Management|Surveying,14,ENTRY,Tanga,Mbeya,8739302,5352697,0
9b329de1-f350-4906-b3e7-917a3de737e7,a855146c-fd59-4e94-9910-63e90cb8e4ed,Networking|Cloud|Flutter|Surveying,Special Needs|eLearning|SQL|Lab Work|Counseling,1,MID,Dodoma,Arusha,14791307,9910040,0
9b329de1-f350-4906-b3e7-917a3de737e7,fe7700f2-0286-4bcf-97c4-bac90f7ab55b,Networking|Cloud|Flutter|Surveying,Flutter|Surveying|React|Soil Science|Civil Engineering|AutoCAD,1,MID,Dodoma,Moshi,14791307,6233479,0
9b329de1-f350-4906-b3e7-917a3de737e7,c1fe4b29-1854-4ac6-a402-432d384e5732,Networking|Cloud|Flutter|Surveying,eLearning|Special Needs|Counseling,1,ENTRY,Dodoma,Dodoma,14791307,6974837,0
9b329de1-f350-4906-b3e7-917a3de737e7,52444fca-fe6d-43ea-9f61-b4a539ef087f,Networking|Cloud|Flutter|Surveying,Curriculum Design|Special Needs|Counseling,1,ENTRY,Dodoma,Tanga,14791307,11600792,0
9b329de1-f350-4906-b3e7-917a3de737e7,4e5858ba-c6dc-4e8f-9697-77a76b3326f2,Networking|Cloud|Flutter|Surveying,Special Needs|Counseling|Teaching,1,MID,Dodoma,Kilimanjaro,14791307,8575871,0
9b329de1-f350-4906-b3e7-917a3de737e7,8b034ebe-3f59-4e17-a338-ead0cb93f864,Networking|Cloud|Flutter|Surveying,Electrical Engineering|Energy Auditing|Grid Management,1,MID,Dodoma,Morogoro,14791307,14567042,0
9b329de1-f350-4906-b3e7-917a3de737e7,3f941af3-629d-4e1d-a9cf-f3213ca814e7,Networking|Cloud|Flutter|Surveying,Travel Planning|Energy Auditing|Soil Science|Agribusiness|Curriculum Design|Crop Science,1,SENIOR,Dodoma,Kilimanjaro,14791307,9991939,0
9b329de1-f350-4906-b3e7-917a3de737e7,707b7bf5-9555-40ca-b01c-41b30d5da6a7,Networking|Cloud|Flutter|Surveying,Route Planning|SQL|Soil Science|Dispatch|Logistics,1,ENTRY,Dodoma,Kilimanjaro,14791307,9873584,0
